ds,DHI,dni,y,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
22-03-98 17:30,44,0,44,65,267,104,8,-4,81.55,4,0.866,0.6,0.906,299.2,95.72,-2,980
22-03-98 18:00,11,0,11,23,81,27,7,-5,87.06,4,0.866,0.6,0.89,295.7,91.33,-3,980
22-03-98 18:30,0,0,0,0,0,0,1,-5,92.59,0,0.866,0.6,0.876,295.7,91.35,-3,980
22-03-98 19:00,0,0,0,0,0,0,4,-5,98.09,0,0.866,0.6,0.862,292.7,94.13,-3,980
22-03-98 19:30,0,0,0,0,0,0,4,-5,103.51,0,0.866,0.5,0.845,292.7,94.15,-3,980
22-03-98 20:00,0,0,0,0,0,0,4,-6,108.81,0,0.866,0.5,0.829,287.3,94.25,-4,980
22-03-98 20:30,0,0,0,0,0,0,4,-6,113.92,0,0.866,0.5,0.81,287.3,94.25,-4,980
22-03-98 21:00,0,0,0,0,0,0,4,-7,118.77,0,0.866,0.5,0.792,282.3,91.61,-5,980
22-03-98 21:30,0,0,0,0,0,0,4,-7,123.28,0,0.866,0.5,0.774,282.3,91.61,-5,980
22-03-98 22:00,0,0,0,0,0,0,4,-7,127.35,0,0.866,0.5,0.757,274.3,90.94,-5,980
22-03-98 22:30,0,0,0,0,0,0,4,-7,130.85,0,0.866,0.5,0.741,274.3,90.94,-5,980
22-03-98 23:00,0,0,0,0,0,0,,-7,133.63,1,0.866,0.5,0.725,270.1,91.36,-5,980
22-03-98 23:30,0,0,0,0,0,0,,-7,135.56,1,0.866,0.5,0.708,270.1,91.37,-4,980
23-03-98 0:00,0,0,0,0,0,0,,-6,136.51,1,0.866,0.5,0.692,265.4,93.9,-4,980
23-03-98 0:30,0,0,0,0,0,0,,-6,136.42,1,0.866,0.5,0.675,265.4,93.91,-4,990
23-03-98 1:00,0,0,0,0,0,0,,-6,135.3,1,0.866,0.5,0.66,261.2,93.76,-4,990
23-03-98 1:30,0,0,0,0,0,0,4,-6,133.22,0,0.866,0.5,0.645,261.2,93.78,-4,990
23-03-98 2:00,0,0,0,0,0,0,4,-7,130.3,0,0.866,0.6,0.63,259,92.53,-4,990
23-03-98 2:30,0,0,0,0,0,0,4,-7,126.7,0,0.866,0.6,0.618,259,92.55,-4,990
23-03-98 3:00,0,0,0,0,0,0,4,-7,122.55,0,0.866,0.6,0.607,256,91.62,-5,990
23-03-98 3:30,0,0,0,0,0,0,4,-7,117.97,0,0.866,0.6,0.599,256,91.66,-4,990
23-03-98 4:00,0,0,0,0,0,0,0,-6,113.06,0,0.866,0.7,0.592,254.3,94.59,-4,990
23-03-98 4:30,0,0,0,0,0,0,4,-6,107.91,0,0.866,0.7,0.585,254.3,94.61,-4,990
23-03-98 5:00,0,0,0,0,0,0,0,-6,102.58,0,0.866,0.7,0.578,249.5,95.53,-4,990
23-03-98 5:30,0,0,0,0,0,0,1,-6,97.14,0,0.866,0.7,0.57,249.5,88.55,-4,990
23-03-98 6:00,0,0,0,0,0,0,0,-6,91.63,0,0.866,0.7,0.562,248.5,88.97,-4,990
23-03-98 6:30,30,168,41,30,168,41,0,-6,86.08,0,0.866,0.7,0.553,248.5,82.52,-3,990
23-03-98 7:00,63,400,128,63,400,128,0,-5,80.57,0,0.866,0.7,0.545,253.4,90.4,-3,990
23-03-98 7:30,89,548,229,89,548,229,0,-5,75.11,0,0.866,0.7,0.537,253.4,83.91,-2,990
23-03-98 8:00,102,676,336,102,676,336,0,-3,69.77,0,0.866,0.8,0.529,255.6,93.14,-1,990
23-03-98 8:30,118,747,439,118,747,439,0,-3,64.59,0,0.866,0.8,0.523,255.6,86.52,0,990
23-03-98 9:00,123,819,537,123,819,537,0,-2,59.66,0,0.866,0.9,0.518,260.5,92.96,0,990
23-03-98 9:30,133,856,624,133,856,624,0,-2,55.06,0,0.866,0.9,0.519,260.5,86.4,0,990
23-03-98 10:00,167,654,580,146,876,698,4,-2,50.9,0,0.866,0.9,0.521,262.2,90.88,0,990
23-03-98 10:30,185,663,635,153,895,760,4,-2,47.3,0,0.866,0.9,0.529,262.2,84.52,0,990
23-03-98 11:00,322,328,556,166,895,806,4,-1,44.41,0,0.866,0.9,0.537,261.2,87.97,0,990
23-03-98 11:30,154,795,742,170,903,837,4,-1,42.41,0,0.866,0.9,0.547,261.2,87.97,0,990
23-03-98 12:00,104,0,104,174,903,852,4,-1,41.4,0,0.866,0.9,0.557,263.4,91.05,1,990
23-03-98 12:30,195,6,199,174,902,850,4,-1,41.48,0,0.866,0.8,0.564,263.4,91.04,1,990
23-03-98 13:00,313,42,344,188,872,830,4,-1,42.64,0,0.866,0.8,0.571,269.7,92.8,1,990
23-03-98 13:30,306,375,573,184,861,795,4,-1,44.79,0,0.866,0.8,0.578,269.7,92.8,1,990
23-03-98 14:00,213,575,600,180,841,745,4,0,47.78,0,0.866,0.8,0.585,275.4,93.81,1,990
23-03-98 14:30,268,54,301,171,817,680,4,0,51.47,0,0.866,0.7,0.591,275.4,93.84,1,990
23-03-98 15:00,164,577,490,149,809,605,7,0,55.71,0,0.866,0.7,0.598,279.9,94.18,1,990
23-03-98 15:30,137,768,517,137,768,517,1,0,60.36,0,0.866,0.6,0.601,279.9,94.21,1,990
23-03-98 16:00,32,0,32,121,715,420,4,-1,65.33,0,0.866,0.6,0.605,283.4,91.99,1,990
23-03-98 16:30,104,641,318,104,641,318,1,-1,70.52,0,0.866,0.5,0.601,283.4,92.02,0,990
23-03-98 17:00,82,540,214,82,540,214,0,-2,75.88,0,0.866,0.5,0.598,283.2,91.66,0,990
23-03-98 17:30,57,386,115,57,386,115,0,-2,81.34,0,0.866,0.5,0.588,283.2,98.68,-1,990
23-03-98 18:00,24,165,33,24,165,33,0,-4,86.85,0,0.866,0.5,0.579,279.8,90.24,-2,990
23-03-98 18:30,0,0,0,0,0,0,0,-4,92.38,0,0.866,0.5,0.567,279.8,97.27,-3,990
23-03-98 19:00,0,0,0,0,0,0,0,-6,97.88,0,0.866,0.5,0.556,272.8,91.59,-4,990
23-03-98 19:30,0,0,0,0,0,0,0,-6,103.29,0,0.866,0.5,0.546,272.8,98.84,-4,990
23-03-98 20:00,0,0,0,0,0,0,0,-7,108.57,0,0.866,0.5,0.537,268.3,95.69,-5,990
23-03-98 20:30,0,0,0,0,0,0,0,-7,113.67,0,0.866,0.6,0.529,268.3,95.69,-5,990
23-03-98 21:00,0,0,0,0,0,0,0,-8,118.51,0,0.866,0.7,0.521,263.1,96.7,-6,990
23-03-98 21:30,0,0,0,0,0,0,0,-8,123,0,0.866,0.7,0.513,263.1,96.7,-6,990
23-03-98 22:00,0,0,0,0,0,0,0,-9,127.05,0,0.866,0.8,0.506,259.6,90.86,-7,990
23-03-98 22:30,0,0,0,0,0,0,0,-9,130.52,0,0.866,0.8,0.499,259.6,90.86,-7,990
23-03-98 23:00,0,0,0,0,0,0,,-10,133.28,1,0.866,0.8,0.492,256.4,90.7,-8,990
23-03-98 23:30,0,0,0,0,0,0,,-10,135.19,1,0.866,0.8,0.484,256.4,90.71,-8,990
24-03-98 0:00,0,0,0,0,0,0,,-11,136.12,1,0.866,0.8,0.477,252.6,90.97,-9,990
24-03-98 0:30,0,0,0,0,0,0,,-11,136.02,1,0.866,0.9,0.469,252.6,90.97,-9,990
24-03-98 1:00,0,0,0,0,0,0,,-11,134.9,1,0.866,1,0.462,249.7,94.95,-9,1000
24-03-98 1:30,0,0,0,0,0,0,1,-11,132.82,0,0.866,1,0.454,249.7,94.96,-9,1000
24-03-98 2:00,0,0,0,0,0,0,0,-11,129.92,0,0.866,1,0.446,252.4,93.41,-9,1000
24-03-98 2:30,0,0,0,0,0,0,0,-11,126.32,0,0.866,1,0.438,252.4,93.43,-9,1000
24-03-98 3:00,0,0,0,0,0,0,0,-12,122.18,0,0.866,1,0.431,257.2,92.23,-10,1000
24-03-98 3:30,0,0,0,0,0,0,0,-12,117.61,0,0.866,1,0.423,257.2,92.25,-10,1000
24-03-98 4:00,0,0,0,0,0,0,0,-12,112.72,0,0.866,1,0.416,260.2,98.8,-10,1000
24-03-98 4:30,0,0,0,0,0,0,0,-12,107.58,0,0.866,1,0.409,260.2,98.83,-10,1000
24-03-98 5:00,0,0,0,0,0,0,0,-12,102.26,0,0.866,1.1,0.402,258.8,98.82,-10,1000
24-03-98 5:30,0,0,0,0,0,0,0,-12,96.82,0,0.866,1.1,0.396,258.8,91.24,-10,1000
24-03-98 6:00,0,0,0,0,0,0,0,-11,91.3,0,0.866,1.1,0.39,256.5,93.11,-10,1000
24-03-98 6:30,27,325,51,27,325,51,0,-11,85.76,0,0.866,0.9,0.385,256.5,86.03,-8,1000
24-03-98 7:00,49,557,143,49,557,143,0,-10,80.24,0,0.866,0.7,0.381,259.4,92.14,-7,1000
24-03-98 7:30,66,691,248,66,691,248,0,-10,74.78,0,0.866,0.6,0.381,259.4,73.1,-4,1000
24-03-98 8:00,80,782,355,80,782,355,0,-5,69.43,0,0.866,0.5,0.381,274.1,88.93,-2,1000
24-03-98 8:30,91,842,457,91,842,457,0,-5,64.25,0,0.866,0.5,0.389,274.1,82.55,-1,1000
24-03-98 9:00,102,884,553,102,884,553,0,-4,59.31,0,0.866,0.6,0.398,290.9,85.32,0,1000
24-03-98 9:30,110,915,639,110,915,639,0,-4,54.7,0,0.866,0.6,0.411,290.9,79.3,0,1000
24-03-98 10:00,119,933,713,119,933,713,0,-3,50.52,0,0.866,0.6,0.425,294.7,84.17,0,1000
24-03-98 10:30,125,949,774,125,949,774,0,-3,46.91,0,0.866,0.6,0.442,294.7,78.27,0,1000
24-03-98 11:00,135,951,819,135,951,819,0,-2,44.02,0,0.866,0.6,0.459,297.2,82.34,0,1000
24-03-98 11:30,138,957,850,138,957,850,0,-2,42.01,0,0.866,0.6,0.477,297.2,82.35,0,1000
24-03-98 12:00,147,948,863,147,948,863,0,-2,41.01,0,0.866,0.6,0.495,299,85.08,1,1000
24-03-98 12:30,147,947,861,147,947,861,0,-2,41.1,0,0.866,0.6,0.51,299,85.09,1,1000
24-03-98 13:00,162,915,840,162,915,840,0,-2,42.27,0,0.866,0.6,0.526,300.9,86.09,1,1000
24-03-98 13:30,158,905,805,158,905,805,0,-2,44.44,0,0.866,0.6,0.536,300.9,86.1,1,1000
24-03-98 14:00,164,871,753,164,871,753,0,-2,47.47,0,0.866,0.6,0.547,303.4,86.16,1,1000
24-03-98 14:30,156,849,688,156,849,688,0,-2,51.18,0,0.866,0.6,0.55,303.4,86.17,1,1000
24-03-98 15:00,145,822,611,145,822,611,0,-2,55.44,0,0.866,0.6,0.554,306.3,85.59,1,1000
24-03-98 15:30,133,783,523,133,783,523,0,-2,60.11,0,0.866,0.5,0.548,306.3,85.6,0,1000
24-03-98 16:00,122,720,426,122,720,426,0,-2,65.09,0,0.866,0.5,0.543,308.5,85.28,0,1000
24-03-98 16:30,105,647,323,105,647,323,0,-2,70.3,0,0.866,0.4,0.531,308.5,85.31,0,1000
24-03-98 17:00,79,572,221,79,572,221,0,-2,75.66,0,0.866,0.3,0.519,309.9,87.27,0,1000
24-03-98 17:30,55,423,121,55,423,121,0,-2,81.13,0,0.866,0.4,0.506,309.9,93.94,-1,1000
24-03-98 18:00,24,217,37,24,217,37,0,-5,86.64,0,0.866,0.6,0.493,309.6,87.67,-3,1000
24-03-98 18:30,0,0,0,0,0,0,0,-5,92.17,0,0.866,0.7,0.479,309.6,94.55,-3,1000
24-03-98 19:00,0,0,0,0,0,0,0,-7,97.66,0,0.866,0.9,0.465,309.3,88.71,-4,1000
24-03-98 19:30,0,0,0,0,0,0,0,-7,103.07,0,0.866,1,0.452,309.3,88.73,-4,1000
24-03-98 20:00,0,0,0,0,0,0,0,-8,108.34,0,0.866,1.1,0.44,306,90.57,-5,1000
24-03-98 20:30,0,0,0,0,0,0,0,-8,113.43,0,0.866,1.1,0.431,306,90.59,-5,1000
24-03-98 21:00,0,0,0,0,0,0,0,-8,118.25,0,0.866,1.2,0.423,296.3,88.85,-5,1000
24-03-98 21:30,0,0,0,0,0,0,0,-8,122.72,0,0.866,1.1,0.419,296.3,88.87,-5,1000
24-03-98 22:00,0,0,0,0,0,0,0,-8,126.75,0,0.866,1.1,0.415,279.1,94.72,-6,1010
24-03-98 22:30,0,0,0,0,0,0,0,-8,130.19,0,0.866,1.1,0.413,279.1,94.74,-6,1010
24-03-98 23:00,0,0,0,0,0,0,,-8,132.93,1,0.866,1.2,0.412,260.6,93.08,-7,1010
24-03-98 23:30,0,0,0,0,0,0,,-8,134.81,1,0.866,1.2,0.412,260.6,93.09,-7,1010
25-03-98 0:00,0,0,0,0,0,0,,-9,135.73,1,0.866,1.2,0.413,246.7,98.41,-7,1010
25-03-98 0:30,0,0,0,0,0,0,,-9,135.63,1,0.866,1.2,0.415,246.7,98.43,-7,1010
25-03-98 1:00,0,0,0,0,0,0,,-9,134.5,1,0.866,1.2,0.418,237.5,96.46,-8,1010
25-03-98 1:30,0,0,0,0,0,0,0,-9,132.43,0,0.866,1.2,0.426,237.5,96.48,-8,1010
25-03-98 2:00,0,0,0,0,0,0,0,-9,129.53,0,0.866,1.2,0.434,231.5,95.65,-8,1010
25-03-98 2:30,0,0,0,0,0,0,0,-9,125.95,0,0.866,1.1,0.445,231.5,95.68,-8,1010
25-03-98 3:00,0,0,0,0,0,0,0,-9,121.82,0,0.866,1.1,0.456,224.4,95.33,-8,1010
25-03-98 3:30,0,0,0,0,0,0,0,-9,117.26,0,0.866,1.1,0.459,224.4,95.36,-8,1010
25-03-98 4:00,0,0,0,0,0,0,0,-9,112.37,0,0.866,1.1,0.463,213.8,96.07,-8,1010
25-03-98 4:30,0,0,0,0,0,0,0,-9,107.24,0,0.866,1.1,0.46,213.8,96.09,-8,1010
25-03-98 5:00,0,0,0,0,0,0,0,-9,101.93,0,0.866,1.1,0.458,202.3,95.69,-8,1010
25-03-98 5:30,0,0,0,0,0,0,0,-9,96.49,0,0.866,1,0.453,202.3,95.72,-7,1010
25-03-98 6:00,0,0,0,0,0,0,0,-9,90.98,0,0.866,1,0.449,193.4,95.33,-7,1010
25-03-98 6:30,28,347,55,28,347,55,0,-9,85.44,0,0.866,0.8,0.447,193.4,81.63,-5,1010
25-03-98 7:00,49,566,148,49,566,148,0,-7,79.92,0,0.866,0.7,0.445,182.8,91.44,-4,1010
25-03-98 7:30,66,695,253,66,695,253,0,-7,74.46,0,0.866,0.6,0.447,182.8,72.95,-2,1010
25-03-98 8:00,80,780,359,80,780,359,0,-2,69.1,0,0.866,0.5,0.449,179.7,87.1,0,1010
25-03-98 8:30,92,840,461,92,840,461,0,-2,63.91,0,0.866,0.5,0.454,179.7,80.98,1,1010
25-03-98 9:00,102,881,556,102,881,556,0,-1,58.96,0,0.866,0.5,0.459,187,89.45,2,1010
25-03-98 9:30,110,912,643,110,912,643,0,-1,54.34,0,0.866,0.5,0.465,187,89.42,2,1010
25-03-98 10:00,118,933,717,118,933,717,0,-1,50.15,0,0.866,0.6,0.473,183,83.37,2,1010
25-03-98 10:30,124,950,778,124,950,778,0,-1,46.52,0,0.866,0.6,0.484,183,83.35,2,1010
25-03-98 11:00,131,956,823,131,956,823,0,-1,43.62,0,0.866,0.6,0.496,178.8,76.52,3,1010
25-03-98 11:30,134,963,854,134,963,854,0,-1,41.6,0,0.866,0.6,0.515,178.8,76.49,3,1010
25-03-98 12:00,139,959,867,139,959,867,0,-1,40.61,0,0.866,0.7,0.535,178.1,76.28,4,1010
25-03-98 12:30,140,837,775,138,957,864,2,-1,40.71,0,0.866,0.7,0.56,178.1,76.24,4,1010
25-03-98 13:00,141,823,754,140,946,844,4,-1,41.91,0,0.866,0.7,0.586,180.6,72.08,5,1010
25-03-98 13:30,137,935,809,137,935,809,0,-1,44.1,0,0.866,0.7,0.619,180.6,72.05,5,1010
25-03-98 14:00,134,915,757,134,915,757,1,-1,47.15,0,0.866,0.7,0.653,183.1,74.37,5,1010
25-03-98 14:30,111,805,620,128,894,692,7,-1,50.89,0,0.866,0.6,0.685,183.1,74.35,5,1010
25-03-98 15:00,123,711,530,121,864,615,7,0,55.17,0,0.866,0.6,0.717,182.2,78.18,5,1010
25-03-98 15:30,98,720,460,111,827,527,7,0,59.86,0,0.866,0.6,0.729,182.2,78.17,5,1010
25-03-98 16:00,99,781,431,99,781,431,0,0,64.85,0,0.866,0.6,0.742,179.9,82.5,5,1010
25-03-98 16:30,86,712,329,86,712,329,0,0,70.07,0,0.866,0.6,0.764,179.9,88.57,4,1010
25-03-98 17:00,70,613,224,70,613,224,0,0,75.45,0,0.866,0.7,0.786,182,88.91,3,1010
25-03-98 17:30,50,464,123,50,464,123,1,0,80.92,0,0.866,0.7,0.857,182,95.51,2,1010
25-03-98 18:00,25,196,37,25,196,37,7,0,86.43,4,0.866,0.8,0.928,181.9,99.1,2,1010
25-03-98 18:30,0,0,0,0,0,0,7,0,91.96,0,0.866,0.7,1.028,181.9,99.1,1,1010
25-03-98 19:00,0,0,0,0,0,0,7,0,97.45,0,0.116,0.7,1.128,172.6,98.09,1,1010
25-03-98 19:30,0,0,0,0,0,0,7,0,102.85,0,0.116,0.7,1.222,172.6,98.07,1,1010
25-03-98 20:00,0,0,0,0,0,0,4,0,108.11,0,0.116,0.7,1.318,164.9,96.83,1,1010
25-03-98 20:30,0,0,0,0,0,0,4,0,113.18,0,0.116,0.7,1.41,164.9,96.81,1,1010
25-03-98 21:00,0,0,0,0,0,0,1,0,117.99,0,0.116,0.8,1.502,166.6,96.55,1,1000
25-03-98 21:30,0,0,0,0,0,0,0,0,122.44,0,0.116,0.8,1.582,166.6,96.53,1,1000
25-03-98 22:00,0,0,0,0,0,0,0,0,126.44,0,0.116,0.8,1.663,169.4,97.06,1,1000
25-03-98 22:30,0,0,0,0,0,0,0,0,129.87,0,0.116,0.9,1.718,169.4,97.05,1,1000
25-03-98 23:00,0,0,0,0,0,0,,0,132.58,1,0.116,1,1.774,180.2,98.32,1,1000
25-03-98 23:30,0,0,0,0,0,0,,0,134.44,1,0.116,1,1.78,180.2,98.29,1,1000
26-03-98 0:00,0,0,0,0,0,0,,0,135.34,1,0.116,1.1,1.786,184.7,100,2,1000
26-03-98 0:30,0,0,0,0,0,0,,0,135.23,1,0.116,1.1,1.804,184.7,100,2,1000
26-03-98 1:00,0,0,0,0,0,0,,0,134.1,1,0.116,1.1,1.823,187.7,100,2,1000
26-03-98 1:30,0,0,0,0,0,0,7,0,132.03,0,0.116,1.1,1.877,187.7,100,2,1000
26-03-98 2:00,0,0,0,0,0,0,7,0,129.14,0,0.116,1.1,1.932,185.6,100,2,1000
26-03-98 2:30,0,0,0,0,0,0,7,0,125.57,0,0.116,1,2.011,185.6,100,2,1000
26-03-98 3:00,0,0,0,0,0,0,7,0,121.46,0,0.116,1,2.09,178.6,100,2,1000
26-03-98 3:30,0,0,0,0,0,0,6,0,116.91,0,0.116,1,2.142,178.6,100,2,1000
26-03-98 4:00,0,0,0,0,0,0,6,0,112.03,0,0.116,1,2.194,177.4,100,2,1000
26-03-98 4:30,0,0,0,0,0,0,7,0,106.91,0,0.116,1,2.202,177.4,100,2,1000
26-03-98 5:00,0,0,0,0,0,0,7,1,101.6,0,0.116,1,2.21,180,100,2,1000
26-03-98 5:30,0,0,0,0,0,0,4,1,96.17,0,0.116,1,2.207,180,100,2,1000
26-03-98 6:00,0,0,0,0,0,0,7,1,90.66,0,0.116,1,2.204,181.3,100,3,1000
26-03-98 6:30,6,0,6,31,61,37,7,1,85.12,4,0.116,1,2.26,181.3,100,3,1000
26-03-98 7:00,20,0,20,77,199,113,6,2,79.6,0,0.116,1,2.317,181.5,100,3,1000
26-03-98 7:30,85,386,191,114,311,200,7,2,74.13,0,0.116,1,2.351,181.5,100,4,1000
26-03-98 8:00,127,355,256,135,435,293,7,2,68.77,0,0.116,1,2.386,182.2,100,5,1000
26-03-98 8:30,172,323,316,156,507,382,7,3,63.57,0,0.116,1,2.374,182.2,94.99,6,1000
26-03-98 9:00,211,328,382,165,583,469,7,4,58.61,0,0.116,1,2.362,186.6,91.96,7,1000
26-03-98 9:30,264,236,403,177,625,545,8,4,53.97,0,0.116,1,2.395,186.6,85.82,8,1000
26-03-98 10:00,268,375,511,187,655,610,7,6,49.77,0,0.116,1.1,2.429,194.2,88.85,9,1000
26-03-98 10:30,330,208,474,194,679,665,4,6,46.14,0,0.116,1,2.433,194.2,88.82,9,1000
26-03-98 11:00,198,698,707,198,698,707,0,7,43.23,0,0.116,1,2.438,193.3,88.22,10,1000
26-03-98 11:30,283,486,650,202,709,736,7,7,41.2,0,0.116,1,2.433,193.3,88.19,10,1000
26-03-98 12:00,318,422,641,206,709,748,7,8,40.21,0,0.116,1,2.428,194.5,87.53,11,1000
26-03-98 12:30,323,409,636,206,708,746,8,8,40.33,0,0.116,1,2.459,194.5,87.49,11,1000
26-03-98 13:00,352,282,563,207,695,728,7,9,41.54,0,0.116,1,2.491,195.8,88.68,12,1000
26-03-98 13:30,318,354,574,204,682,696,7,9,43.76,0,0.116,1,2.534,195.8,88.64,13,1000
26-03-98 14:00,195,667,652,195,667,652,1,10,46.84,0,0.116,1,2.577,195.6,90.19,14,1000
26-03-98 14:30,231,477,534,187,640,594,3,10,50.6,0,0.116,0.9,2.631,195.6,90.16,14,1000
26-03-98 15:00,237,345,435,176,607,525,3,11,54.9,0,0.116,0.9,2.685,198.5,90.71,14,990
26-03-98 15:30,163,561,447,163,561,447,0,11,59.61,0,0.116,0.9,2.716,198.5,90.69,14,990
26-03-98 16:00,146,505,362,146,505,362,0,12,64.62,0,0.116,0.9,2.748,202.8,95.11,15,990
26-03-98 16:30,130,269,223,125,430,273,3,11,69.85,0,0.116,0.8,2.725,202.8,100,14,990
26-03-98 17:00,96,352,186,96,352,186,0,11,75.23,0,0.116,0.8,2.702,207.3,100,14,990
26-03-98 17:30,64,224,100,64,224,100,1,11,80.71,0,0.116,0.8,2.657,207.3,100,13,990
26-03-98 18:00,25,82,30,25,82,30,3,11,86.23,4,0.116,0.8,2.613,209.2,100,13,990
26-03-98 18:30,0,0,0,0,0,0,3,9,91.75,0,0.116,0.7,2.568,209.2,100,12,990
26-03-98 19:00,0,0,0,0,0,0,1,9,97.23,0,0.116,0.7,2.523,208.7,100,12,990
26-03-98 19:30,0,0,0,0,0,0,3,9,102.63,0,0.116,0.6,2.497,208.7,100,11,990
26-03-98 20:00,0,0,0,0,0,0,3,9,107.88,0,0.116,0.6,2.471,205.8,100,11,990
26-03-98 20:30,0,0,0,0,0,0,3,8,112.94,0,0.116,0.5,2.454,205.8,100,10,990
26-03-98 21:00,0,0,0,0,0,0,1,8,117.73,0,0.116,0.5,2.438,195,100,10,990
26-03-98 21:30,0,0,0,0,0,0,0,8,122.16,0,0.116,0.5,2.409,195,100,10,990
26-03-98 22:00,0,0,0,0,0,0,0,8,126.14,0,0.116,0.5,2.38,190.4,100,10,990
26-03-98 22:30,0,0,0,0,0,0,4,8,129.54,0,0.116,0.5,2.347,190.4,100,10,990
26-03-98 23:00,0,0,0,0,0,0,,8,132.23,1,0.116,0.6,2.314,192.1,100,10,990
26-03-98 23:30,0,0,0,0,0,0,,8,134.07,1,0.116,0.6,2.281,192.1,100,10,990
27-03-98 0:00,0,0,0,0,0,0,,8,134.96,1,0.116,0.6,2.249,193.1,100,10,990
27-03-98 0:30,0,0,0,0,0,0,,8,134.83,1,0.116,0.6,2.209,193.1,100,9,990
27-03-98 1:00,0,0,0,0,0,0,,8,133.7,1,0.116,0.6,2.17,193.2,100,9,990
27-03-98 1:30,0,0,0,0,0,0,4,8,131.63,0,0.116,0.6,2.15,193.2,100,9,990
27-03-98 2:00,0,0,0,0,0,0,7,8,128.76,0,0.116,0.6,2.13,194.7,100,9,990
27-03-98 2:30,0,0,0,0,0,0,7,8,125.2,0,0.116,0.6,2.133,194.7,100,9,990
27-03-98 3:00,0,0,0,0,0,0,7,8,121.09,0,0.116,0.6,2.136,196.1,100,9,990
27-03-98 3:30,0,0,0,0,0,0,4,8,116.56,0,0.116,0.6,2.157,196.1,100,9,990
27-03-98 4:00,0,0,0,0,0,0,7,8,111.69,0,0.116,0.6,2.179,200.5,100,9,990
27-03-98 4:30,0,0,0,0,0,0,4,8,106.57,0,0.116,0.6,2.208,200.5,100,9,990
27-03-98 5:00,0,0,0,0,0,0,4,8,101.27,0,0.116,0.6,2.238,205.6,100,9,990
27-03-98 5:30,0,0,0,0,0,0,4,8,95.85,0,0.116,0.6,2.279,205.6,100,9,990
27-03-98 6:00,0,0,0,0,0,0,1,9,90.34,0,0.116,0.6,2.321,211.1,100,10,990
27-03-98 6:30,35,169,50,35,169,50,1,9,84.8,0,0.116,0.6,2.396,211.1,98.85,11,990
27-03-98 7:00,52,406,128,65,343,129,7,11,79.28,0,0.116,0.6,2.472,217.3,100,12,990
27-03-98 7:30,105,38,115,88,470,219,6,11,73.8,0,0.116,0.6,2.593,217.3,96.24,13,990
27-03-98 8:00,147,215,226,109,542,308,7,13,68.44,0,0.116,0.6,2.714,225.2,100,15,990
27-03-98 8:30,189,76,224,123,610,398,7,13,63.23,0,0.116,0.6,2.807,225.2,95.26,15,990
27-03-98 9:00,195,21,207,145,630,477,6,14,58.26,0,0.116,0.6,2.901,232.3,96.76,16,990
27-03-98 9:30,236,33,256,155,670,553,7,14,53.61,0,0.116,0.6,2.94,232.3,96.76,16,990
27-03-98 10:00,137,0,137,167,691,617,8,15,49.4,0,0.116,0.6,2.979,230.5,100,17,990
27-03-98 10:30,198,6,203,173,714,671,8,15,45.75,0,0.116,0.6,2.993,230.5,100,17,990
27-03-98 11:00,354,122,443,173,737,714,6,15,42.83,0,0.116,0.6,3.007,225.1,97.4,18,990
27-03-98 11:30,369,124,463,176,747,742,6,15,40.81,0,0.116,0.6,2.996,225.1,97.39,18,990
27-03-98 12:00,370,102,449,172,762,757,6,16,39.82,0,0.116,0.7,2.985,224.1,94.64,19,990
27-03-98 12:30,377,140,485,172,762,756,7,16,39.95,0,0.116,0.7,2.947,224.1,94.63,19,990
27-03-98 13:00,366,213,527,182,736,736,6,16,41.18,0,0.116,0.7,2.909,231.1,91.88,20,990
27-03-98 13:30,351,206,501,179,725,706,6,16,43.42,0,0.116,0.7,2.837,231.1,91.87,20,990
27-03-98 14:00,328,135,422,176,705,662,7,17,46.52,0,0.116,0.7,2.766,234.3,88.72,21,990
27-03-98 14:30,296,213,432,170,680,604,7,17,50.31,0,0.116,0.6,2.737,234.3,88.71,21,990
27-03-98 15:00,264,142,347,157,657,538,6,17,54.63,0,0.116,0.6,2.708,230.4,90.93,21,990
27-03-98 15:30,225,115,283,146,614,459,6,17,59.36,0,0.116,0.5,2.679,230.4,90.92,20,990
27-03-98 16:00,183,169,257,124,586,378,7,17,64.39,0,0.116,0.5,2.65,226.2,91.49,20,990
27-03-98 16:30,148,136,195,109,514,288,8,17,69.63,3,0.116,0.5,2.56,226.2,97.38,19,990
27-03-98 17:00,77,406,182,85,437,198,8,16,75.02,0,0.116,0.5,2.471,223.9,99.31,18,990
27-03-98 17:30,62,237,102,60,303,110,7,16,80.5,4,0.116,0.5,2.32,223.9,100,17,990
27-03-98 18:00,26,102,33,27,136,36,4,15,86.02,4,0.116,0.6,2.171,220.3,100,17,990
27-03-98 18:30,0,0,0,0,0,0,7,15,91.54,0,0.116,0.6,2.032,220.3,100,16,990
27-03-98 19:00,0,0,0,0,0,0,7,15,97.02,0,0.116,0.7,1.894,218.3,100,16,990
27-03-98 19:30,0,0,0,0,0,0,7,14,102.4,0,0.116,0.6,1.812,218.3,100,15,990
27-03-98 20:00,0,0,0,0,0,0,7,14,107.65,0,0.116,0.6,1.731,213.2,100,15,990
